일자,시가_원,고가_원,저가_원,종가_원,거래량_주,등락률_pct,NAV_원,괴리율_pct,설정좌수,환매좌수,상장좌수,시가총액_원,시가총액_억원,순자산가치_AUM_원,순자산가치_AUM_억원
2026-05-26,15706,15731,15596,15626,3225601,1.3096473029045643,15649.11,0.8,1000000.0,0.0,238250000.0,3722894500000,37228.94,3728400457500,37284.0
2026-05-27,15538,15571,15454,15454,2971572,-1.1007295533085883,15499.64,0.65,2050000.0,0.0,239250000.0,3697369500000,36973.7,3708288870000,37082.89
2026-05-28,15449,15469,15409,15424,2390168,-0.19412449851171218,15464.86,0.45,0.0,0.0,241300000.0,3721811200000,37218.11,3731670718000,37316.71
2026-05-29,15389,15439,15329,15429,2379187,0.032417012448132776,15551.75,-0.08,0.0,0.0,241300000.0,3723017700000,37230.18,3752637275000,37526.37
2026-06-01,15429,15494,15324,15339,3386636,-0.5833171300797201,15453.48,-0.02,2650000.0,0.0,241300000.0,3701300700000,37013.01,3728924724000,37289.25
2026-06-02,15305,15329,15220,15295,3389914,-0.2868505117673903,15428.02,-0.15,550000.0,0.0,243950000.0,3731215250000,37312.15,3763665479000,37636.65
2026-06-04,15459,15548,15449,15539,2445241,1.5952925792742725,15642.12,0.05,850000.0,150000.0,244500000.0,3799285500000,37992.86,3824498340000,38244.98
2026-06-05,15647,15861,15647,15767,2746204,1.4672758864791813,15859.36,0.13,800000.0,0.0,245200000.0,3866068400000,38660.68,3888715072000,38887.15
2026-06-08,15762,15762,15539,15557,3251729,-1.3318957315912983,15672.91,-0.02,500000.0,0.0,246000000.0,3827022000000,38270.22,3855535860000,38555.36
2026-06-09,15557,15557,15349,15399,2885769,-1.0156199781448865,15434.3,0.49,400000.0,0.0,246500000.0,3795853500000,37958.54,3804554950000,38045.55
2026-06-10,15459,15526,15399,15474,2841589,0.487044613286577,15607.29,-0.14,1200000.0,50000.0,246900000.0,3820530600000,38205.31,3853439901000,38534.4
2026-06-11,15469,15514,15394,15504,1736434,0.19387359441644048,15591.53,0.15,900000.0,0.0,248050000.0,3845767200000,38457.67,3867479016500,38674.79
2026-06-12,15519,15577,15484,15557,1999643,0.3418472652218782,15630.99,0.25,500000.0,400000.0,248950000.0,3872915150000,38729.15,3891334960500,38913.35
2026-06-15,15617,15672,15567,15662,2341261,0.6749373272481841,15680.95,0.6,600000.0,0.0,249050000.0,3900621100000,39006.21,3905340597500,39053.41
2026-06-16,15567,15592,15496,15529,2988821,-0.8491891201634529,15582.8,0.37,600000.0,200000.0,249650000.0,3876814850000,38768.15,3890246020000,38902.46
2026-06-17,15509,15514,15439,15459,1804349,-0.45076952797990855,15555.82,0.09,600000.0,0.0,250050000.0,3865522950000,38655.23,3889732791000,38897.33
2026-06-18,15374,15394,15329,15394,2569002,-0.4204670418526425,15409.45,0.62,950000.0,0.0,250650000.0,3858506100000,38585.06,3862378642500,38623.79
2026-06-19,15399,15404,15290,15295,2442629,-0.6431077043003768,15376.65,0.18,550000.0,0.0,251600000.0,3848222000000,38482.22,3868765140000,38687.65
2026-06-22,15295,15419,15295,15394,1967987,0.6472703497875123,15476.86,0.18,1300000.0,0.0,252150000.0,3881597100000,38815.97,3902490249000,39024.9
2026-06-23,15394,15429,15305,15374,2301630,-0.12992074834351047,15514.99,-0.19,0.0,0.0,253450000.0,3896540300000,38965.4,3932274215500,39322.74
2026-06-24,15389,15474,15389,15444,1918174,0.4553141667750748,15609.24,-0.35,1000000.0,50000.0,253450000.0,3914281800000,39142.82,3956161878000,39561.62
2026-06-25,15449,15577,15449,15519,2152378,0.4856254856254856,15583.29,0.3,400000.0,0.0,254400000.0,3948033600000,39480.34,3964388976000,39643.89
2026-06-26,15592,15717,15499,15544,2360232,0.16109285392100006,15552.95,0.66,1250000.0,0.0,254800000.0,3960611200000,39606.11,3962891660000,39628.92
2026-06-29,15618,15728,15608,15683,1738060,0.8942357179619146,15757.64,-0.05,0.0,0.0,256050000.0,4015632150000,40156.32,4034743722000,40347.44
2026-06-30,15633,15683,15613,15668,2262919,-0.09564496588662882,15714.32,0.13,0.0,0.0,256050000.0,4011791400000,40117.91,4023651636000,40236.52
2026-07-01,15593,15663,15534,15603,2276669,-0.4148583099310697,15661.91,0.05,800000.0,0.0,256050000.0,3995148150000,39951.48,4010232055500,40102.32
2026-07-02,15603,15663,15588,15658,2868472,0.35249631481125426,15742.31,-0.11,400000.0,0.0,256850000.0,4021757300000,40217.57,4043412323500,40434.12
2026-07-03,15793,15897,15668,15668,2269268,0.06386511687316387,15696.82,0.24,2150000.0,0.0,257250000.0,4030593000000,40305.93,4038006945000,40380.07
2026-07-06,15688,15803,15643,15673,2180609,0.03191217768700536,15745.02,-0.03,600000.0,0.0,259400000.0,4065576200000,40655.76,4084258188000,40842.58
2026-07-07,15653,15663,15544,15643,1944793,-0.19141198239009763,15644.24,0.42,0.0,0.0,260000000.0,4067180000000,40671.8,4067502400000,40675.02
2026-07-08,15648,15693,15464,15464,2414490,-1.1442817873809372,15486.2,0.28,1200000.0,500000.0,260000000.0,4020640000000,40206.4,4026412000000,40264.12
2026-07-09,15429,15454,15315,15414,2429090,-0.3233316088980859,15464.4,0.1,700000.0,0.0,260700000.0,4018429800000,40184.3,4031569080000,40315.69
2026-07-10,15414,15449,15339,15359,2438810,-0.3568184767094849,15378.86,0.3,1450000.0,50000.0,261400000.0,4014842600000,40148.43,4020034004000,40200.34
2026-07-13,15384,15454,15349,15429,2696988,0.4557588384660459,15462.4,0.21,700000.0,0.0,262800000.0,4054741200000,40547.41,4063518720000,40635.19
2026-07-14,15434,15474,15295,15374,2396304,-0.3564715794931622,15429.74,0.07,800000.0,100000.0,263500000.0,4051049000000,40510.49,4065736490000,40657.36
2026-07-15,15215,15225,15135,15145,3059720,-1.4895277741641733,15173.97,0.24,1450000.0,450000.0,264200000.0,4001309000000,40013.09,4008962874000,40089.63
2026-07-16,15160,15225,15155,15155,1822608,0.06602839220864973,15198.83,0.14,1050000.0,0.0,265200000.0,4019106000000,40191.06,4030729716000,40307.3
2026-07-20,15414,15529,15374,15374,2748545,1.4450676344440778,15449.29,-0.06,1600000.0,400000.0,266250000.0,4093327500000,40933.28,4113373462500,41133.73
2026-07-21,15319,15339,15260,15295,1810285,-0.5138545596461559,15319.31,0.27,500000.0,50000.0,267450000.0,4090647750000,40906.48,4097149459500,40971.49
2026-07-22,15354,15399,15344,15374,1554919,0.5165086629617522,15421.12,0.12,650000.0,50000.0,267900000.0,4118694600000,41186.95,4131318048000,41313.18
2026-07-23,15369,15394,15250,15265,1684192,-0.7089892025497593,15318.64,0.07,500000.0,300000.0,268500000.0,4098652500000,40986.52,4113054840000,41130.55
2026-07-24,15275,15319,15190,15235,2148739,-0.1965280052407468,15272.22,0.18,150000.0,200000.0,268700000.0,4093644500000,40936.44,4103645514000,41036.46
2026-07-27,15354,15479,15339,15444,2328139,1.371841155234657,15518.27,-0.05,1850000.0,200000.0,268650000.0,4149030600000,41490.31,4168983235500,41689.83
2026-07-28,15474,15544,15444,15494,2432856,0.32375032375032375,15516.48,0.28,600000.0,150000.0,270300000.0,4188028200000,41880.28,4194104544000,41941.05
2026-07-29,15578,15668,15494,15554,3384960,0.38724667613269653,15523.43,0.62,1100000.0,0.0,270750000.0,4211245500000,42112.46,4202968672500,42029.69
2026-07-30,15469,15469,15329,15364,2215693,-1.2215507265012215,15393.43,0.01,0.0,50000.0,271850000.0,4176703400000,41767.03,4184703945500,41847.04
2026-07-31,15115,15270,14995,15135,2886253,-1.4904972663368914,15058.87,0.7,0.0,0.0,271800000.0,4113693000000,41136.93,4093000866000,40930.01
2026-08-03,15185,15270,15105,15140,2184185,0.033036009250082585,15147.89,0.15,800000.0,0.0,271800000.0,4115052000000,41150.52,4117196502000,41171.97
2026-08-04,15225,15265,15125,15220,2389515,0.5284015852047557,15223.85,0.17,900000.0,0.0,272600000.0,4148972000000,41489.72,4150021510000,41500.22
2026-08-05,15285,15329,15240,15290,2467211,0.45992115637319314,15269.44,0.33,1150000.0,0.0,273500000.0,4181815000000,41818.15,4176191840000,41761.92
2026-08-06,15190,15215,15110,15185,1764875,-0.6867233485938522,15165.74,0.32,850000.0,100000.0,274650000.0,4170560250000,41705.6,4165270491000,41652.7
2026-08-07,15205,15205,15090,15120,1883503,-0.4280540006585446,15104.82,0.3,950000.0,0.0,275400000.0,4164048000000,41640.48,4159867428000,41598.67
2026-08-10,15125,15180,15095,15170,2181409,0.3306878306878307,15224.53,-0.16,750000.0,50000.0,276350000.0,4192229500000,41922.3,4207298865500,42072.99
2026-08-11,15280,15315,15245,15280,1885014,0.7251153592617008,15324.6,-0.1,1250000.0,50000.0,277050000.0,4233324000000,42333.24,4245680430000,42456.8
2026-08-12,15285,15324,15275,15315,1890446,0.22905759162303663,15361.91,-0.11,600000.0,50000.0,278250000.0,4261398750000,42613.99,4274451457500,42744.51
2026-08-13,15319,15334,15260,15334,1573575,0.12406137773424747,15397.45,-0.21,650000.0,200000.0,278800000.0,4275119200000,42751.19,4292809060000,42928.09
2026-08-14,15399,15459,15379,15424,1798712,0.5869310029998696,15462.11,-0.05,700000.0,500000.0,279250000.0,4307152000000,43071.52,4317794217500,43177.94
2026-08-18,15379,15379,15280,15315,2390179,-0.7066908713692946,15321.39,0.15,150000.0,200000.0,279450000.0,4279776750000,42797.77,4281562435500,42815.62
2026-08-19,15399,15419,15240,15275,1834833,-0.2611818478615736,15267.79,0.24,750000.0,0.0,279400000.0,4267835000000,42678.35,4265820526000,42658.21
2026-08-20,15419,15449,15344,15434,2723888,1.0409165302782324,15466.43,-0.01,1600000.0,500000.0,280150000.0,4323835100000,43238.35,4332920364500,43329.2
2026-08-21,15334,15334,15215,15260,2490109,-1.1273811066476611,15287.47,0.02,750000.0,0.0,281250000.0,4291875000000,42918.75,4299600937500,42996.01
2026-08-24,15339,15379,15295,15324,2267262,0.41939711664482304,15365.83,-0.07,800000.0,0.0,282000000.0,4321368000000,43213.68,4333164060000,43331.64
2026-08-25,15334,15414,15329,15399,1731510,0.48942834768989824,15449.48,-0.13,800000.0,50000.0,282800000.0,4354837200000,43548.37,4369112944000,43691.13
2026-08-26,15379,15394,15324,15374,1845124,-0.16234820442885903,15386.67,0.12,800000.0,450000.0,283550000.0,4359297700000,43592.98,4362890278500,43628.9
2026-08-27,15334,15364,15285,15315,1481671,-0.38376479771042016,15286.98,0.38,1000000.0,200000.0,283900000.0,4347928500000,43479.28,4339973622000,43399.74
2026-08-28,15280,15280,15135,15140,2293131,-1.1426705843943845,15104.08,0.24,0.0,0.0,284700000.0,4310358000000,43103.58,4300131576000,43001.32
2026-08-31,15160,15220,15090,15095,1872301,-0.297225891677675,15086.36,0.06,0.0,0.0,284700000.0,4297546500000,42975.46,4295086692000,42950.87
2026-09-01,15095,15180,15092,15100,1678402,0.033123550844650546,15104.94,-0.03,1200000.0,0.0,284700000.0,4298970000000,42989.7,4300376418000,43003.76
2026-09-02,15100,15105,15045,15055,1537502,-0.2980132450331126,15053.51,0.01,1100000.0,0.0,285900000.0,4304224500000,43042.24,4303798509000,43037.99
2026-09-03,15060,15095,15000,15040,2096425,-0.09963467286615742,15032.86,0.05,300000.0,0.0,287000000.0,4316480000000,43164.8,4314430820000,43144.31
2026-09-04,15045,15070,14945,14965,1684111,-0.49867021276595747,14962.37,0.02,700000.0,0.0,287300000.0,4299444500000,42994.44,4298688901000,42986.89
2026-09-07,14850,14850,14650,14680,3209826,-1.9044437019712663,14736.11,-0.38,500000.0,0.0,288000000.0,4227840000000,42278.4,4243999680000,42440.0
2026-09-08,14700,14715,14610,14655,2471615,-0.17029972752043596,14792.24,-0.93,1350000.0,50000.0,288500000.0,4227967500000,42279.68,4267561240000,42675.61
2026-09-09,14595,14595,14485,14490,2316179,-1.1258955987717503,14514.22,-0.17,0.0,0.0,289800000.0,4199202000000,41992.02,4206220956000,42062.21
2026-09-10,14450,14465,14405,14445,1555837,-0.3105590062111801,14417.12,0.19,950000.0,0.0,289800000.0,4186161000000,41861.61,4178081376000,41780.81
2026-09-11,14460,14520,14450,14500,1513642,0.380754586362063,14443.58,0.39,0.0,0.0,290750000.0,4215875000000,42158.75,4199470885000,41994.71
